3.9825219074074125,-0.984865757682895,-0.9994655700341062,-0.9982203430554089,0,-0.9999702366350023,0,-0.984865757682895,3.9494443365774416,0,0,-0.9900452986473286,-0.9860551736823756,-0.9884781065648426,-0.9994655700341062,0,4.994840642952889,-0.9995360194551484,-0.9985224640452129,-0.9994121605759128,-0.9979044288425092,-0.9982203430554089,0,-0.9995360194551484,2.994154267030428,0,0,-0.9963979045198709,0,-0.9900452986473286,-0.9985224640452129,0,3.9871002855731263,-0.9989546133177457,-0.9995779095628392,-0.9999702366350023,-0.9860551736823756,-0.9994121605759128,0,-0.9989546133177457,3.984392184211037,0,0,-0.9884781065648426,-0.9979044288425092,-0.9963979045198709,-0.9995779095628392,0,3.982358349490062
3.982521860548676,-0.9848657201785698,-0.9994655692332417,-0.9982203366463772,0,-0.9999702344904873,0,-0.9848657201785698,3.949444150484261,0,0,-0.9900452218304205,-0.986055176427299,-0.9884780320479716,-0.9994655692332417,0,4.994840736184697,-0.9995360068803512,-0.9985225062223188,-0.9994121606290866,-0.9979044932196987,-0.9982203366463772,0,-0.9995360068803512,2.9941542678390736,0,0,-0.9963979243123451,0,-0.9900452218304205,-0.9985225062223188,0,3.9871002908975597,-0.9989546511184983,-0.9995779117263218,-0.9999702344904873,-0.986055176427299,-0.9994121606290866,0,-0.9989546511184983,3.984392222665371,0,0,-0.9884780320479716,-0.9979044932196987,-0.9963979243123451,-0.9995779117263218,0,3.982358361306337
3.982521754520959,-0.9848656396212968,-0.9994655632904321,-0.9982203256809078,0,-0.9999702259283222,0,-0.9848656396212968,3.9494438073361504,0,0,-0.9900450550061597,-0.9860552508579041,-0.9884778618507901,-0.9994655632904321,0,4.9948410588583165,-0.9995359651227573,-0.9985226504869176,-0.9994121630064912,-0.997904716951719,-0.9982203256809078,0,-0.9995359651227573,2.9941542829666083,0,0,-0.9963979921629432,0,-0.9900450550061597,-0.9985226504869176,0,3.9871003857747658,-0.9989547605458459,-0.9995779197358424,-0.9999702259283222,-0.9860552508579041,-0.9994121630064912,0,-0.9989547605458459,3.9843924003385633,0,0,-0.9884778618507901,-0.997904716951719,-0.9963979921629432,-0.9995779197358424,0,3.9823584907012948
3.9825216935413983,-0.984865627007302,-0.9994655473054485,-0.9982203104796389,0,-0.9999702087490089,0,-0.984865627007302,3.949443681275981,0,0,-0.990044865694034,-0.9860555354859617,-0.9884776530886833,-0.9994655473054485,0,4.994841633827278,-0.9995358946617329,-0.9985229051553602,-0.9994121653595374,-0.9979051213451992,-0.9982203104796389,0,-0.9995358946617329,2.9941543217748063,0,0,-0.9963981166334345,0,-0.990044865694034,-0.9985229051553602,0,3.9871006671031557,-0.9989549606633105,-0.9995779355904507,-0.9999702087490089,-0.9860555354859617,-0.9994121653595374,0,-0.9989549606633105,3.984392870257819,0,0,-0.9884776530886833,-0.9979051213451992,-0.9963981166334345,-0.9995779355904507,0,3.9823588266577676
3.9825216856687637,-0.9848656926315823,-0.9994655233597601,-0.9982202807711993,0,-0.999970188906222,0,-0.9848656926315823,3.949443539707547,0,0,-0.9900445735458457,-0.9860559301644235,-0.9884773433656954,-0.9994655233597601,0,4.99484245203245,-0.9995358005191171,-0.9985232611983759,-0.9994121662825388,-0.997905700672658,-0.9982202807711993,0,-0.9995358005191171,2.994154382601385,0,0,-0.9963983013110685,0,-0.9900445735458457,-0.9985232611983759,0,3.9871010594487215,-0.9989552639731394,-0.9995779607313605,-0.999970188906222,-0.9860559301644235,-0.9994121662825388,0,-0.9989552639731394,3.984393549326324,0,0,-0.9884773433656954,-0.997905700672658,-0.9963983013110685,-0.9995779607313605,0,3.9823593060807827
3.9825216258096456,-0.9848657323566605,-0.99946549025177,-0.9982202345894176,0,-0.9999701686117975,0,-0.9848657323566605,3.9494429481401463,0,0,-0.9900440663210842,-0.9860562986101022,-0.9884768508522992,-0.99946549025177,0,4.994843623676277,-0.9995356678250961,-0.9985237692564738,-0.9994121682312695,-0.9979065281116674,-0.9982202345894176,0,-0.9995356678250961,2.994154451406018,0,0,-0.9963985489915044,0,-0.9900440663210842,-0.9985237692564738,0,3.9871015211634444,-0.9989556890824485,-0.9995779965034378,-0.9999701686117975,-0.9860562986101022,-0.9994121682312695,0,-0.9989556890824485,3.984394324535618,0,0,-0.9884768508522992,-0.9979065281116674,-0.9963985489915044,-0.9995779965034378,0,3.9823599244589087
3.982521557190254,-0.9848657945223437,-0.9994654423732674,-0.9982201732341415,0,-0.9999701470605012,0,-0.9848657945223437,3.9494420238116494,0,0,-0.9900433409642643,-0.9860567025203169,-0.9884761858047244,-0.9994654423732674,0,4.994845282182284,-0.9995354800935323,-0.9985244917244481,-0.9994121704472786,-0.9979076975437582,-0.9982201732341415,0,-0.9995354800935323,2.99415451692687,0,0,-0.9963988635991964,0,-0.9900433409642643,-0.9985244917244481,0,3.98710214651621,-0.9989562691430803,-0.9995780446844171,-0.9999701470605012,-0.9860567025203169,-0.9994121704472786,0,-0.9989562691430803,3.984395289171177,0,0,-0.9884761858047244,-0.9979076975437582,-0.9963988635991964,-0.9995780446844171,0,3.982360791632096
3.9825216081475814,-0.9848660131035974,-0.9994653744176114,-0.998220099641602,0,-0.9999701209847706,0,-0.9848660131035974,3.949441154644361,0,0,-0.9900424337092267,-0.9860573259226179,-0.9884753819089189,-0.9994653744176114,0,4.994847510486512,-0.9995352348501816,-0.9985254586415758,-0.9994121659047293,-0.9979092766724142,-0.998220099641602,0,-0.9995352348501816,2.9941546019634786,0,0,-0.996399267471695,0,-0.9900424337092267,-0.9985254586415758,0,3.987103066064149,-0.9989570627427423,-0.9995781109706046,-0.9999701209847706,-0.9860573259226179,-0.9994121659047293,0,-0.9989570627427423,3.9843966755548603,0,0,-0.9884753819089189,-0.9979092766724142,-0.996399267471695,-0.9995781109706046,0,3.9823620370236332
3.9825219515913806,-0.9848665689812913,-0.9994652842802028,-0.9982200146917669,0,-0.9999700836381197,0,-0.9848665689812913,3.949440884623116,0,0,-0.9900413277511231,-0.986058452838188,-0.9884745350525134,-0.9994652842802028,0,4.994850338855289,-0.9995349302048624,-0.9985267206164181,-0.9994121472656907,-0.9979112564881156,-0.9982200146917669,0,-0.9995349302048624,2.99415463038194,0,0,-0.9963996854853104,0,-0.9900413277511231,-0.9985267206164181,0,3.987104417169859,-0.9989581980651236,-0.9995781707371941,-0.9999700836381197,-0.986058452838188,-0.9994121472656907,0,-0.9989581980651236,3.984398881807122,0,0,-0.9884745350525134,-0.9979112564881156,-0.9963996854853104,-0.9995781707371941,0,3.9823636477631337
3.9825227014946583,-0.984867580984951,-0.999465171803756,-0.9982199142725042,0,-0.9999700344334472,0,-0.984867580984951,3.9494419827686182,0,0,-0.9900402398272989,-0.9860601942380604,-0.9884739677183082,-0.999465171803756,0,4.994853291948599,-0.999534555095029,-0.9985281655860497,-0.9994121149035308,-0.9979132845602329,-0.9982199142725042,0,-0.999534555095029,2.9941540690731645,0,0,-0.9963995997056312,0,-0.9900402398272989,-0.9985281655860497,0,3.9871061670085686,-0.9989596027519809,-0.9995781588432389,-0.9999700344334472,-0.9860601942380604,-0.9994121149035308,0,-0.9989596027519809,3.984401946327019,0,0,-0.9884739677183082,-0.9979132845602329,-0.9963995997056312,-0.9995781588432389,0,3.9823650108274107
